ID,trad_male,UHCollege,UHDept,Gender,YearPhDcompleted,YearsSincePhd,H2019,salary,female_c,udept_female_c,years_c,udept_avg_years_c,h_c,udept_avg_h_c,University,unique_college,unique_dept
09e6ffacc8cbbb52,0,CLASS,Sociology,Female,2001,18,26,134000,0.41666666666666663,0.35385756676557867,-3.25,1.6067776949050625,-0.75,-0.04099073284539401,University7,University7: Behavioral and Social Sciences,University7: Sociology
0a2e0145883a01a3,0,CLASS,Psychology,Female,1994,25,26,189999.99,0.5454545454545454,0.22506968797769983,4.272727272727273,1.0840504221777891,-9.363636363636367,8.572645630790973,University14,University14: Behavioral and Brain Sciences,University14: Psychology
0a371a61755315cd,0,CLASS,Political Science,Male,1991,28,19,116188,-0.625,0.3955242334322453,8.25,0.1067776949050625,3.5,-11.290990732845394,University16,University16: Arts and Science,University16: Political Science
0a6434b8da9a71cc,1,Engineering,Civil & Environmental Engineering,Male,1984,35,42,132413.49,-0.22580645161290322,-0.0036693149548514825,13.161290322580644,2.1954873723244184,18.29032258064516,-3.081313313490554,University6,University6: Engineering,University6: Civil Engineering
0a83ec6e61a9905a,1,NSM,Mathematics,Male,1971,48,25,172644,-0.17391304347826086,-0.05556272308949384,27.652173913043477,0.7046037818615858,3.4347826086956523,-5.225773341541046,University2,University2: Arts and Sciences,University2: Mathematics
0a906fec90844a42,1,NSM,Chemistry & Biochemistry,Male,2002,17,18,102953.07,-0.125,-0.1044757665677547,-5.75,3.1067776949050625,-16.625,7.834009267154606,University9,University9: Natural Sciences and Mathematics,University9: Chemistry
0ab7033777849557,1,Engineering,Chemical & Biomolecular Engineering,Male,1995,24,74,196000,-0.3,0.07052423343224529,8.1,-3.743222305094937,43.6,3.6090092671546046,University7,University7: Engineering,University7: Chemical & Biomolecular Engineering
0aeb4b510c087970,1,Engineering,Mechanical Engineering,Male,2010,9,13,117301,-0.26666666666666666,0.03719090009891196,-13.533333333333335,2.8901110282383975,-19.93333333333333,6.142342600487936,University4,University4: Engineering and Applied Science,University4: Mechanical and Aerospace Engineering
0afc764d50f71b2a,0,CLASS,Psychology,Female,2012,7,24,90243,0.5185185185185186,0.25200571491372675,-9.296296296296298,-3.34692600879864,-0.8888888888888893,-1.9021018439565047,University6,University6: College of Liberal Arts,University6: Psychology
0b08c17d5a60d569,1,NSM,Chemistry & Biochemistry,Male,1994,25,40,216000,-0.07692307692307693,-0.15255268964467777,-0.9230769230769234,6.279854617981986,0.4615384615384599,12.747470805616146,University7,University7: Computer Mathematical & Natural Sciences,University7: Chemistry and Biochemistry
0b2adc678a2521ed,1,NSM,Mathematics,Male,2008,11,7,88882.84,-0.375,0.1455242334322453,-4.625,-4.0182223050949375,-6.375,-13.415990732845394,University14,University14: Natural Sciences and Mathematics,University14: Mathematics
0b37c25be56cea91,1,NSM,Mathematics,Female,1992,27,31,196606.08,0.8333333333333334,-0.06280909990108804,4.166666666666668,3.1901110282383947,8.222222222222221,-4.013212955067615,University9,University9: Natural Sciences and Mathematics,University9: Mathematics
0b6e3eb21983b301,1,Engineering,Electrical & Computer Engineering,Male,1991,28,41,166539.78,-0.06818181818181818,-0.16129394838593653,5.522727272727273,2.834050422177789,11.25,2.959009267154606,University6,University6: Engineering,University6: Electrical Engineering
0b8b2269b88fdc33,1,Engineering,Mechanical Engineering,Female,1995,24,26,173000,0.8518518518518519,-0.08132761841960656,0.5555555555555571,3.8012221393495054,-2.3703703703703702,1.5793796375249762,University7,University7: Engineering,University7: Mechanical Engineering
0b9a0fb3181592e2,1,NSM,Physics,Female,2006,13,6,84000,0.6875,0.0830242334322453,-8.5625,1.9192776949050625,-26.8125,6.021509267154606,University5,University5: Sciences,University5: Physics
0b9e5290b8bd8182,1,Engineering,Chemical & Biomolecular Engineering,Female,2009,10,9,94000,0.7,0.07052423343224529,-5.9,-3.743222305094937,-21.4,3.6090092671546046,University7,University7: Engineering,University7: Chemical & Biomolecular Engineering
0bb3010d71c06662,1,Engineering,Electrical & Computer Engineering,Male,1987,32,64,219892,-0.2,-0.02947576656775469,9.2,3.156777694905063,15.479999999999997,21.72900926715461,University4,University4: Engineering and Applied Science,University4: Electrical and Computer Engineering
0bf3da3c3d81dbd6,0,CLASS,Sociology,Male,2011,8,9,132658,-0.3333333333333333,0.10385756676557861,-12.944444444444443,1.3012221393495054,-18.055555555555557,0.26456482271016313,University4,University4: Social Sciences,University4: Sociology
0c484483f966118f,0,CLASS,Psychology,Female,2009,10,16,97921.68,0.6296296296296297,0.14089460380261565,-9.74074074074074,0.09751843564580298,-20.592592592592595,9.801601859747201,University2,University2: Arts and Sciences,University2: Psychology
0c83dab058bec347,1,NSM,Mathematics,Male,1990,29,61,94817,0,-0.2294757665677547,7.199999999999999,2.156777694905063,39.8,-5.590990732845395,University11,University11: Arts and Sciences,University11: Mathematics & Statistics
0cb1f2b8013d8146,1,NSM,Mathematics,Female,2000,19,18,108842.44,0.625,0.1455242334322453,3.375,-4.0182223050949375,4.625,-13.415990732845394,University14,University14: Natural Sciences and Mathematics,University14: Mathematics
0ccada7a17836b5c,1,NSM,Mathematics,Male,1986,33,37,251535.06,-0.3,0.07052423343224529,15.7,-2.343222305094937,19.3,-9.090990732845395,University6,University6: Science,University6: Statistics
0cd78c1baf1c9af0,0,CLASS,Psychology,Female,2005,14,23,104938.58,0.5454545454545454,0.22506968797769983,-6.727272727272727,1.0840504221777891,-12.363636363636367,8.572645630790973,University14,University14: Behavioral and Brain Sciences,University14: Psychology
0cdf2808a88a6d7d,1,NSM,Earth & Atmospheric Sciences,Male,1990,29,30,117445,-0.19230769230769232,-0.037168074260062384,6.884615384615383,2.4721623102896793,-2.1923076923076934,5.401316959462299,University15,University15: Arts and Sciences,University15: Earth Ocean and Atmospheric Science
0cf3c0c32be02046,1,Engineering,Biomedical Engineering,Male,1958,61,40,299999.97,-0.2222222222222222,-0.007253544345532492,39.888888888888886,1.4678888060161732,15.666666666666668,-2.457657399512062,University9,University9: Engineering,University9: Biomedical Engineering
0cf946b872ffe801,1,NSM,Biology & Biochemistry,Male,1976,43,56,150225.96,0,-0.2294757665677547,17.5,5.8567776949050625,20.666666666666664,8.542342600487942,University10,University10: College of Arts and Sciences,University10: Biological Sciences
0cfce97f53fa55cd,1,Engineering,Electrical & Computer Engineering,Male,1979,40,34,128625,-0.25,0.020524233432245298,23.833333333333332,-3.4765556384282696,9.5,-2.290990732845394,University16,University16: Engineering,University16: Electrical and Computer Engineering
0d0bc5835a91ea99,1,NSM,Physics,Male,1981,38,26,111631.7,-0.2857142857142857,0.056238519146530996,15.571428571428573,2.7853491234764896,-7.571428571428569,6.780437838583175,University12,University12: College of Arts & Sciences,University12: Physics and Astronomy
0d4cc5e4d5c9df4b,1,NSM,Computer Science,Male,1991,28,55,146946,-0.1794871794871795,-0.049988587080575214,10.051282051282051,-1.6945043563769886,23.76923076923077,4.439778497923836,University3,University3: Engineering,University3: Computer Science
0d60e220c1e0263d,0,CLASS,Economics,Male,1993,26,34,396017,-0.125,-0.1044757665677547,8.208333333333332,-1.8515556384282696,15.833333333333332,-8.624324066178726,University4,University4: Social Sciences,University4: Economics
0d6e80b984d4f1b2,1,NSM,Earth & Atmospheric Sciences,Female,1987,32,35,120103,0.7272727272727273,0.043251506159518005,11.863636363636363,0.4931413312686992,8.59090909090909,-0.38189982375448395,University5,University5: Sciences,University5: Marine Earth and Atmospheric Sciences
0d77cf4f62621951,0,CLASS,Sociology,Female,1997,22,60,109352,0.41666666666666663,0.35385756676557867,3.083333333333332,-0.7265556384282696,32.66666666666667,0.5423426004879381,University3,University3: School of Social and Behavioral Sciences,University3: Sociology
0d7e4ceb0ccf6dd0,1,Engineering,Mechanical Engineering,Male,2007,12,21,108396.18,-0.11538461538461539,-0.11409115118313931,-5.307692307692307,-2.335529997402631,-1.76923076923077,-4.021759963614624,University6,University6: Engineering,University6: Mechanical
0d800a83185c7c3c,0,CLASS,Sociology,Female,1999,20,24,102670,0.41666666666666663,0.35385756676557867,1.0833333333333321,-0.7265556384282696,-3.333333333333332,0.5423426004879381,University3,University3: School of Social and Behavioral Sciences,University3: Sociology
0d96c5d252e2d15f,1,NSM,Chemistry & Biochemistry,Female,2005,14,31,126633,0.9166666666666666,-0.1461424332344214,-13.125,7.4817776949050625,-24.375,28.584009267154606,University4,University4: College of Physical Sciences,University4: Chemistry & Biochemistry
0db21e758063dc4d,0,CLASS,Sociology,Male,2002,17,15,100000,0,-0.2294757665677547,-2.5,-0.1432223050949375,-10,-1.790990732845394,University17,University17: Liberal and Fine Arts,University17: Sociology
0db5dee57cee8ca6,1,NSM,Chemistry & Biochemistry,Male,1970,49,74,241875,-0.08333333333333333,-0.1461424332344214,21.875,7.4817776949050625,18.625,28.584009267154606,University4,University4: College of Physical Sciences,University4: Chemistry & Biochemistry
0dc5136cf6ee360b,0,CLASS,Political Science,Male,1994,25,20,206000,-0.35294117647058826,0.12346540990283356,8.058823529411764,-2.702045834506702,3.529411764705884,-10.320402497551278,University7,University7: Behavioral and Social Sciences,University7: Government and Politics
0dfb4b647f2294c7,1,NSM,Physics,Male,2002,17,24,89934,-0.07692307692307693,-0.15255268964467777,-2.3846153846153832,-0.25860692047955425,-3.76923076923077,0.978240036385376,University11,University11: Arts and Sciences,University11: Physics
0e02a02baeaa0b1c,1,NSM,Physics,Male,2008,11,41,142000,-0.13043478260869565,-0.09904098395905905,-13.913043478260871,5.2698211731659335,-9.608695652173914,23.81770491932852,University7,University7: Computer Mathematical & Natural Sciences,University7: Physics
0e0351a13f41bcd6,0,CLASS,Psychology,Female,2013,6,15,83713,0.6153846153846154,0.15513961804762993,-9.692307692307692,-3.950914612787246,-9,-2.790990732845394,University11,University11: Arts and Sciences,University11: Psychology
0e062669c9072eea,1,Engineering,Electrical & Computer Engineering,Male,1992,27,30,187386,-0.07692307692307693,-0.15255268964467777,13.076923076923077,-5.720145382018014,7.692307692307693,-4.483298425153087,University1,University1: Engineering & Computer Science,University1: Electrical and Computer Engineering
0e189be39f458e9d,1,NSM,Physics,Male,2004,15,25,83980,0,-0.2294757665677547,-13,8.356777694905063,-3.5,1.709009267154606,University13,University13: College of Science,University13: Physics
0e24453ca0499ce1,1,NSM,Earth & Atmospheric Sciences,Female,1988,31,12,69857.1,0.7857142857142857,-0.015190052282040428,5.107142857142858,6.249634837762205,-17.107142857142858,2.3161521242974636,University9,University9: Natural Sciences and Mathematics,University9: Earth & Atmospheric Sciences
0e25fc029ae83a8a,1,NSM,Computer Science,Female,2017,2,8,95000,0.7272727272727273,0.043251506159518005,-13.272727272727273,-4.370495032367664,-14.90909090909091,-3.881899823754484,University16,University16: Arts and Science,University16: Computer Science
0e508e47abf7cb27,1,Engineering,Electrical & Computer Engineering,Male,1992,27,54,132095,0,-0.2294757665677547,10.375,-3.0182223050949375,19.875,7.334009267154606,University13,University13: College of Engineering,University13: Computer Science and Engineering
0e8197702daf0d28,1,Engineering,Mechanical Engineering,Male,2005,14,28,131234,-0.2777777777777778,0.04830201121002309,-5.333333333333332,-0.30988897176160535,-4.777777777777779,5.986787044932385,University5,University5: Engineering,University5: Materials Science and Engineering
0ea2b19746a630d9,1,NSM,Earth & Atmospheric Sciences,Male,1990,29,33,141008,-0.21052631578947367,-0.01894945077828103,3.2631578947368425,6.09361980016822,-9,15.209009267154606,University4,University4: College of Physical Sciences,University4: Earth Planetary and Space Sciences
0ecb56c348c0d141,1,Engineering,Mechanical Engineering,Male,1997,22,10,118080,-0.1,-0.1294757665677547,1.5,0.8567776949050625,-15.3,-1.4909907328453933,University6,University6: Engineering,University6: Materials Science and Engineering
0ed9df5e784da57c,1,NSM,Mathematics,Male,1994,25,23,131237,-0.2,-0.02947576656775469,0.8000000000000007,4.556777694905062,2.3999999999999986,-6.190990732845393,University1,University1: Sciences,University1: Mathematics
0ee574edf615afcf,1,NSM,Biology & Biochemistry,Male,2008,11,18,90100,-0.36585365853658536,0.13637789196883066,-11.073170731707318,2.4299484266123805,-18.585365853658537,9.794375120813143,University3,University3: New College of Interdisciplinary Arts and Sciences,University3: Biology
0eed731f57482147,1,NSM,Earth & Atmospheric Sciences,Male,1985,34,48,181000,0,-0.2294757665677547,4.25,10.106777694905063,-1.625,22.834009267154606,University7,University7: Computer Mathematical & Natural Sciences,University7: Atmospheric and Oceanic Science
0f15fa4c69a8b4eb,1,NSM,Mathematics,Male,1980,39,25,132552,-0.11538461538461539,-0.11409115118313931,14.23076923076923,5.1260084641358326,1.8076923076923066,-3.5986830405377006,University6,University6: Science,University6: Mathematics
0f1a4a0520f182ec,1,NSM,Chemistry & Biochemistry,Male,1976,43,80,237533,-0.08333333333333333,-0.1461424332344214,15.875,7.4817776949050625,24.625,28.584009267154606,University4,University4: College of Physical Sciences,University4: Chemistry & Biochemistry
0f1f1e06cfdcda6e,0,CLASS,Psychology,Male,2007,12,31,92287,-0.18181818181818182,-0.04765758474957288,-5.90909090909091,-1.7341313960040274,-7.454545454545453,11.66355472170006,University16,University16: Arts and Science,University16: Psychology
0f36dbe411797e7e,1,NSM,Mathematics,Male,2004,15,15,100068,-0.17391304347826086,-0.05556272308949384,-5.347826086956523,0.7046037818615858,-6.565217391304348,-5.225773341541046,University2,University2: Arts and Sciences,University2: Mathematics
0f3937ea406e93a4,1,NSM,Biology & Biochemistry,Male,2009,10,13,93379.98,-0.3333333333333333,0.10385756676557861,-10.666666666666668,1.0234443615717304,-11.166666666666668,-2.624324066178726,University14,University14: Natural Sciences and Mathematics,University14: Biology
0f3de370ed3c1287,1,Engineering,Electrical & Computer Engineering,Male,2006,13,40,134352,-0.14634146341463414,-0.08313430315312056,-5.609756097560975,-1.0334662075339622,9.024390243902438,4.184619023252168,University2,University2: Engineering,University2: Electrical and Computer Engineering
